-- Hour 0
11455	87	3.5642316447552034
14059	87	3.5396009107498823
14106	86	3.5597611630241244
2200	86	3.7869880716402133
1434	85	3.7784580399636387
-- Hour 2
1347	1632	4.300522603350857
11	1160	5.183840404083026
1471	439	3.559949862657855
190	369	4.672922786501915
33	312	4.925155357626741
74	249	4.721115415440372
13	214	4.7842266603355394
424	139	3.8586945984679084
182	121	4.031414750185219
28	118	4.3506867593366
437	114	3.861002960459566
106	110	4.259882706287617
61	105	4.178662379438851
119	104	4.182643248259903
12	104	4.739513153974403
14183	103	3.5805782735237814
204	100	4.053099087687449
466	97	4.2037658653380845
644	88	4.013530351245212
118	86	4.436901539816748
793	82	4.112366747224176
26	78	3.6653236114407686
1420	75	5.000425887930438
107	74	3.7615365447364306
271	72	4.109180683627123
50	71	4.10784977039019
555	70	3.581248351132162
454	68	3.520302819307088
237	65	3.5636330030069088
22	64	4.268965721426157
516	62	3.6068453035696395
677	62	3.8867833113666714
63	60	3.9413468617400653
274	60	3.7335327368405746
312	60	3.637387494967116
109	60	3.9587648686369445
17	60	4.26038868440782
51	58	3.8110547095352785
327	58	4.359555353709222
116	58	3.9301506837436206
213	58	3.6044337922979808
146	57	3.80882728205636
62	54	3.74137627923134
161	53	4.526825582406821
154	51	3.5771041222916238
253	51	4.887713296437582
551	49	3.527925688855801
34	48	3.895067848196494
692	48	3.5043702663140843
813	48	3.5266326390086604
1128	47	4.526504524332879
298	47	3.5130265962803384
141	45	4.04471683355586
352	45	3.93360618702402
414	44	4.135981236593065
627	43	3.6881522617042557
415	42	3.6356298561442806
53	40	3.679101832364304
492	40	4.136045804783245
223	40	3.8643282302569433
59	39	3.643439424685162
317	39	3.646139923721355
1273	39	3.5922446963216
93	39	3.550542718584615
2223	39	3.5559185005415097
464	38	4.366559426020148
2749	37	3.5662851889864986
671	37	3.598290645806022
181	36	3.8110569167551542
1159	36	4.206523045874479
2604	34	3.767302417853243
-- Hour 3
11	631	5.257044343571115
190	315	4.8041988386981584
74	250	4.823213141188806
33	211	5.062981729833934
424	189	4.161579053965304
28	133	4.551833327573394
106	126	4.439044940689916
107	114	3.9428149366126393
466	114	4.455367617526273
182	108	4.141868407521076
61	100	4.326472949161853
204	97	4.236056742893597
23	95	3.6648281677938477
644	92	4.272225019698159
13	91	4.804830532786581
793	90	4.229916764219415
119	86	4.288832909615887
677	82	4.143518642196836
118	81	4.55042844411569
1420	81	5.03060882492665
810	79	3.5918251958254666
63	73	4.145012135663663
555	73	3.676451940819813
1393	71	3.746197531347837
154	71	3.742585523533813
237	69	3.7979516143950414
437	67	3.978819603242529
146	62	4.033343677929427
26	61	3.8136250852701448
50	59	4.245187680659978
12	57	4.835861922626645
1185	56	3.6570466193900595
271	55	4.207453632975929
116	53	4.1650284838565215
551	53	3.673082847133831
274	53	3.8754523147880873
454	49	3.5748712082583287
109	49	4.0897756544557735
298	47	3.773981935283644
51	46	3.93219763102496
2023	46	3.520295372431699
516	43	3.70874784958986
71	42	4.3117002980202415
495	40	3.7257697549859223
1347	40	4.30967844136376
34	40	4.130126326386406
59	39	3.714294189799112
3362	39	3.6064613923208286
813	38	3.585444573272943
53	38	3.8471013322506797
327	38	4.4436290766883575
627	38	3.8710635898818486
337	37	5.024741482772027
523	37	3.7351088313002676
1751	37	3.7622612078515103
307	37	3.819541716667713
2604	36	3.9086840085848116
1636	36	3.8776444532526395
213	35	3.743636192635236
689	35	3.643752867224069
1400	35	4.58031174916953
2749	35	3.7897213433475074
62	35	3.8699105103620757
312	35	3.70492321001056
882	35	3.692086911598232
671	34	3.8360254655898824
464	34	4.491630020672375
253	34	4.946077224398495
1159	33	4.271654801715403
161	33	4.624080352999152
415	32	3.825598816247078
692	32	3.6643153005253533
944	31	3.5859874713335618
3106	31	3.5408229710143004
-- Hour 4
11	464	5.317512120347609
190	287	4.909034863812708
74	178	4.874256704710156
33	172	5.135439554327073
13	160	4.816101616096498
424	151	4.335128934876924
28	132	4.678442197903684
182	120	4.266390509683187
106	103	4.576550031394885
107	98	4.001957905203323
23	79	3.819457206921023
466	78	4.599815071961602
61	72	4.438116185266658
793	67	4.331165017619214
810	66	3.743755006066853
154	65	3.8437980227306197
204	64	4.332930520944469
119	60	4.390085320666615
63	60	4.277621169559342
118	56	4.649543374748779
50	55	4.326070282076319
677	55	4.259102393660845
644	54	4.376089519947794
237	51	3.9403539615656165
51	48	4.043866251814311
271	47	4.3101783117531225
437	45	4.059480718176183
555	45	3.708422477061553
146	42	4.142525354197233
1544	41	3.8112194292325583
551	39	3.805791648955795
1231	39	3.5317577182648714
274	38	3.938279099916461
337	38	5.064845226367354
1420	37	5.050041504225709
1185	37	3.7574285856064304
223	37	4.135674472828776
213	36	3.86384585876945
1301	36	3.565752241229775
1393	36	3.859376280779993
327	36	4.5101459513679405
12	36	4.874426304208808
2425	35	3.506242225849334
1247	35	3.6451002119946656
1159	34	4.326018167936394
59	34	3.7611688426393806
317	34	3.8183812246976028
312	34	3.854916342122533
454	33	3.5843310763252427
415	33	3.918427962188963
1751	33	3.825845896038532
34	32	4.214139523611527
694	30	3.761059520418056
71	30	4.358176995802355
3526	30	3.6067098822253914
116	30	4.248842837847663
2607	30	3.6292838610227465
627	30	3.968527012006764
516	29	3.744591513339555
53	29	3.7984462498236238
2023	29	3.6843077703708196
298	29	3.904582366216664
3106	28	3.772359192417587
161	27	4.669534180373188
495	27	3.875736782522398
26	26	3.8322861705180973
6287	26	3.5312952515864127
2538	26	4.137478379665797
813	25	3.6058078219986744
3362	25	3.810662587806664
944	25	3.688575069213317
692	24	3.7704416173095616
181	24	4.038579283553586
460	24	3.9456197557850046
253	23	4.974291926743672
-- Hour 5
11	296	5.3572417174716636
190	153	4.945460663128224
33	148	5.1972210618122165
424	126	4.444514811974746
74	115	4.914672094200281
28	95	4.766087943471512
107	73	4.0954219315037745
106	65	4.624718211849347
63	59	4.389748027857203
182	58	4.315255251223308
61	56	4.508346487370649
204	56	4.389423376702681
13	53	4.825054768963282
23	52	3.880677306645241
793	51	4.374621543069764
466	51	4.666678035250786
154	48	3.9443052620081858
810	46	3.8658190871303626
1347	45	4.332665465862448
146	45	4.221173098478509
119	43	4.440408106741815
34	41	4.3342061224595065
1751	37	3.951206066086806
237	35	3.98379987884479
551	33	3.886873327782167
118	33	4.672720077458589
12	32	4.913191281072156
1301	31	3.715827753508696
7708	30	3.6270135577698874
271	30	4.359070801574834
644	29	4.4208164288756135
893	29	3.6079610220734946
1185	28	3.808418540111006
274	28	3.98226423920475
677	27	4.313336638405248
50	27	4.378399231694544
2023	26	3.715684610890433
1393	26	3.9357284671659416
1420	25	5.0611072045307255
2607	25	3.782597873287932
213	25	3.921259041539795
1231	25	3.6569789594477804
437	25	4.073277406527726
692	25	3.8267557225937705
116	24	4.3385208191639055
298	24	4.004802324101065
312	24	3.9032393728063863
3526	24	3.6916922984537868
6287	23	3.623897259706854
71	23	4.4129915366755945
53	23	3.9006431887371558
51	23	4.1001623380257906
59	23	3.753566011151819
495	23	3.961304028530618
516	22	3.7632682579127867
555	22	3.7370035750094894
317	22	3.897281446319035
3106	21	3.8953190610307686
944	21	3.7613680493705406
2984	21	3.8022386540543773
327	21	4.544415949877859
2538	20	4.203193931578472
454	20	3.611218228708619
307	20	3.973405088677078
181	19	4.101591266537977
1159	19	4.371396904569417
385	19	3.670772552151258
26	19	3.8833882153691177
415	18	4.012913725265861
627	18	4.030076264283875
533	18	3.8628423933355664
-- Hour 6
11	219	5.385685191263106
424	105	4.523285461711632
190	98	4.980854008791883
74	86	4.943675656515569
33	66	5.214137156000907
107	57	4.124843371106409
28	57	4.82103890685578
182	48	4.344193970363015
23	48	3.9579615596926705
63	48	4.4456563708098935
146	40	4.290402107408616
61	39	4.546477794135298
106	38	4.6356189517154975
1751	38	4.021874823099797
119	37	4.470786489956753
204	36	4.448967268723633
810	36	3.9209353417080526
13	33	4.832550012390295
53	31	3.976054502048025
1554	30	3.5684234236736967
237	30	4.046363601447624
2023	29	3.8049636154518502
1117	29	3.7568623345901884
466	29	4.719977091552602
793	28	4.406039026809971
2425	28	3.823918451956736
298	27	4.086663964289805
677	27	4.374004989796191
2538	26	4.194588995130962
50	26	4.417138656892321
7708	26	3.6975409414223255
118	24	4.6993950741440305
154	24	3.9593131943888134
312	24	3.9741419973545042
1185	23	3.855703752226991
644	22	4.439515282580246
271	22	4.381953193896854
437	22	4.099893898752179
1301	22	3.780564096569712
274	21	4.001506711227041
1420	21	5.07553594237191
3526	21	3.8091059046305227
34	20	4.373278293392936
181	20	4.143348404174157
533	20	3.954912261232773
12	20	4.930985112907439
1393	20	3.948847551140758
551	19	3.904272338804293
213	18	3.966813601544385
59	18	3.7498201907623137
71	18	4.455854129273905
607	18	3.7780404780920094
109	18	4.255891941510808
26	17	3.9161078098150455
272	17	4.069228697787501
327	17	4.569560935063541
415	17	4.040282074645895
543	17	3.5709566452495842
555	17	3.7630987684085837
692	17	3.8934592042657994
1544	17	3.8713284528481284
1812	17	3.502272318985373
8510	17	3.8394794884844843
557	16	3.5126767497077656
330	16	4.113494424961454
51	16	4.136312169975508
317	16	3.9145870411657335
116	16	4.373224730858154
1231	16	3.6891917739061553
-- Hour 7
11	137	5.405936706533912
555	116	3.827369388560791
74	76	4.973462399552758
190	73	5.00457684706546
424	72	4.571463958076393
33	63	5.238471936079784
107	45	4.1533615507832256
28	43	4.8699972298483925
466	37	4.7672190101146334
146	35	4.347650824280159
182	32	4.361441630510669
63	31	4.490132562864642
118	31	4.716256108337467
61	29	4.575397353672819
23	28	3.999884368841879
1751	27	4.087753899163598
106	26	4.644789480133642
34	26	4.428317389013419
204	26	4.4912883132998
119	24	4.506061481791161
154	23	3.985162191366929
1554	22	3.631453167767295
692	20	3.9500048961231586
213	20	4.018234804368451
71	20	4.500684201041835
810	20	3.968572432653238
793	19	4.419675600151443
13	19	4.836778752676003
237	19	4.088387633219582
7708	19	3.8052321642833746
1096	18	3.7636612217134684
116	18	4.397686569699436
2538	17	4.2453699149265764
601	17	4.006199192589912
50	17	4.445215378634218
271	17	4.396551863299201
437	17	4.143503520954589
274	17	4.044765415523961
395	16	3.787670736988528
312	16	4.01885502508157
677	15	4.415628169671939
59	15	3.783380615397105
3526	15	3.8806654461781003
-- Hour 8
11	102	5.421303036286736
190	80	5.027190989863152
33	50	5.254279442264017
74	46	4.993125788907919
63	32	4.50063690244705
424	30	4.6003358439164
555	30	3.8351664348806107
1751	29	4.085361044031215
23	27	4.030971249534349
107	24	4.1684207046246495
154	24	4.017673610835342
106	23	4.663540287142166
182	22	4.37779895333818
61	21	4.5963813026783455
28	21	4.87420429127741
146	20	4.38254913004601
454	19	3.6554695250711737
34	19	4.466289986892447
204	19	4.512749605673168
466	19	4.7966781247424946
543	19	3.615951831534391
793	18	4.43890189987876
2538	18	4.265670707531218
13	18	4.841312418224714
3526	17	3.931667916840404
237	17	4.146071571616719
944	16	3.838009752428074
1554	15	3.684944136796251
677	15	4.441123272347127
3467	15	3.506141158773142
118	15	4.748265758682891
-- Hour 9
555	101	3.7987824224598037
11	77	5.432552205958247
424	50	4.647248021899618
190	49	5.054520571236728
33	48	5.277407850521033
74	37	5.008496158411109
28	37	4.8941910536339055
63	33	4.527254306322583
23	30	4.074057841928788
107	23	4.1761731334038235
182	23	4.4064234132294215
34	23	4.5084103059743015
106	22	4.679795517659374
1751	20	4.118444881816729
146	20	4.415832006975318
466	19	4.820145629613548
204	19	4.539320469044333
61	18	4.632772360641988
437	17	4.230965721200979
154	17	4.036968153126668
644	17	4.467374983550412
2604	15	4.054932221404394
3467	15	3.550591087539999
51	15	4.189558283445103
-- Hour 10
555	254	3.6663208187104477
11	141	5.451414788734682
33	76	5.305720089057878
74	70	5.036698831593111
190	65	5.081765097506044
28	56	4.921268244378023
1751	49	4.157956769971714
23	44	4.114069590622619
424	42	4.662592744577489
437	42	4.272466495876721
63	39	4.539833361875349
3526	31	3.9587904756420595
237	28	4.210393004589403
34	28	4.534921662852497
312	26	4.095629755159951
204	26	4.567276664485825
118	26	4.784583847699112
466	26	4.866655247304124
3467	25	3.6610676342572046
655	25	3.8346258062100382
1554	25	3.772711483030632
13	23	4.847632468588708
106	23	4.709897530159932
107	22	4.201043052280293
2538	22	4.333848057662732
1117	21	3.968323054089089
785	20	3.6578033217414467
26	20	3.958869858730592
154	20	4.074458527608114
441	19	3.973253466059206
533	19	4.0858350615754055
692	19	4.055099933744362
146	19	4.430760338999313
271	19	4.443583181106891
116	18	4.490565719225776
694	18	3.9358164428865257
495	18	4.202423493246064
677	18	4.4778069144910875
2023	17	3.895715867299582
644	17	4.476757356497793
793	17	4.479833022850206
71	17	4.588201324580792
61	17	4.6463566153963916
53	17	4.062218797641215
213	16	4.081949545337747
3156	16	3.6552716997688446
651	16	3.7879138423085066
1420	16	5.095558071507186
1231	16	3.858263534177194
12	16	4.985402765410635
283	16	3.5444613385728876
2425	15	3.9693825743254343
395	15	3.8610036752185555
1738	15	3.6335808741375146
689	15	3.917392850890877
-- Hour 11
555	248	3.529390743154028
74	173	5.090147128571883
11	144	5.470268912394758
190	98	5.106515306365352
28	87	4.993358631934652
33	77	5.325851622960327
424	69	4.708174312610829
437	59	4.325375854067402
312	58	4.156952195772225
1751	52	4.185824264693026
106	47	4.734285675408356
3526	47	4.0769743815581165
3467	46	3.8733460670417386
204	42	4.605066997780171
23	42	4.150932854207378
26	40	4.0121787698171945
61	40	4.677997119230192
63	39	4.573978697972284
34	39	4.582124593304463
237	38	4.257837040057713
107	37	4.214313719347152
466	35	4.902997155187249
655	34	3.9915051781427153
533	34	4.189820585457822
1554	33	3.8473218154226725
146	32	4.462620802603971
395	31	3.9418546653098527
1738	31	3.6313776649164495
692	29	4.0691240200525005
154	29	4.095708449733093
118	29	4.830178379777441
644	28	4.505218582963884
182	28	4.448938996707263
1117	27	3.9803518135348654
13	26	4.852778459740959
441	25	4.038723031588559
1542	25	4.06768318129451
785	24	3.693244555134618
793	24	4.510951436302352
109	23	4.3377152659534595
50	22	4.541862335692242
59	22	3.810192824771213
271	21	4.462180116847865
9753	21	3.8366480062690878
7708	20	3.9220785125356894
1301	20	3.9559912771025054
587	20	4.15745147302477
694	20	4.010364951179877
71	20	4.6020347388232565
213	19	4.110291176940372
1159	19	4.496096134788986
53	19	4.08053270997266
5250	19	3.6572499242958703
454	19	3.6849296355845045
525	19	3.8346536439204795
2425	19	4.022441646763416
623	18	4.09346127247873
3156	18	3.6871552440176463
2538	17	4.367509447662454
2984	17	3.968555599936038
788	17	3.831606541523691
651	17	3.825583776449189
329	17	4.041003252096867
153	17	3.5620689793398057
-- Hour 12
74	186	5.140197248979972
11	158	5.490313125232513
190	116	5.131885382483265
33	103	5.36012320980468
23	60	4.22963567142949
424	57	4.738612975211144
28	57	5.032786031644503
312	56	4.216674342213554
437	52	4.383403450647721
655	50	4.077296416528527
107	48	4.25510429255028
204	48	4.638179491354354
1751	47	4.242025982441363
106	45	4.765440330318053
533	42	4.241025291751286
63	41	4.597663978190077
213	39	4.166965836040905
4354	36	3.5432658895348097
466	36	4.934092119051817
26	34	4.065222905555657
61	33	4.710514925447569
118	33	4.854738351776628
34	31	4.601976739240926
53	31	4.137095248044778
1096	31	3.9577530561754726
237	31	4.3017780402947094
182	29	4.472782515451284
3526	29	4.0444895228619835
1301	29	4.009104038498825
3467	28	3.95894641089779
692	28	4.1127970573789
317	27	4.164269393084916
677	27	4.540037034580467
146	26	4.4862197917082
2425	25	4.073133262224411
1738	25	3.633871351565266
793	25	4.5441062107997805
441	24	4.108953317051561
395	24	4.019911878726231
271	24	4.462511302366365
154	24	4.132118942605707
13	24	4.858126920809398
1542	23	4.127618711114974
274	23	4.108482339638408
12	23	5.028384891580352
788	22	3.8969007766857837
1231	22	4.004176095752634
587	22	4.176920226456136
50	22	4.57015649980988
5250	22	3.7786832604372957
119	21	4.582603195089957
607	21	3.973140027402109
1554	21	3.8628974989672114
51	21	4.273946207308723
7708	21	4.0076654589229
454	20	3.694390996377811
71	20	4.647450174444213
109	20	4.385663353550155
153	20	3.5625759561407007
327	20	4.664759885892204
1159	20	4.542591155545373
1227	20	4.028520140702662
1812	20	3.8339036236682973
785	19	3.7631887665166297
1185	19	4.006537017919207
671	19	4.06568665965324
415	19	4.200023381760998
1117	19	4.05429803705379
644	18	4.537968381752816
-- Hour 13
11	209	5.514349259590034
74	181	5.186689551507663
190	120	5.151829511867642
33	110	5.394222077987755
23	68	4.2841505125955734
28	66	5.084598171624721
63	66	4.6189271129463245
424	65	4.767531147162831
312	62	4.226842036481461
204	60	4.708526623855602
61	59	4.769851264380202
1751	58	4.297873890766772
106	55	4.8097409797840935
437	54	4.41701103051859
237	53	4.363344274530332
3043	52	3.721468288398969
34	50	4.6577248948437155
655	49	4.188527441044753
182	44	4.5036634215472695
213	43	4.20450633587081
4354	41	3.5915316093497434
271	39	4.483728515462171
118	39	4.899897447111605
466	38	4.965548693504735
1301	37	4.138236979552143
454	35	3.6901908999761748
13	34	4.865784471706817
3526	33	4.082409095765848
644	33	4.579931520725207
317	33	4.250353593292526
3467	33	4.037954589188618
793	33	4.571160063720433
146	32	4.529079632801999
51	31	4.324839385062976
1554	30	3.906582580585618
330	29	4.283593426452158
1185	29	4.066488791301236
116	28	4.586215201109748
274	27	4.135147213151335
107	27	4.275283623483519
71	27	4.699907498933185
26	27	4.102777799707429
8510	27	4.14001294270594
551	26	4.085500783951522
12	26	5.056607897271521
692	26	4.172254077764292
242	25	3.9935553140082978
53	25	4.226861216861817
671	25	4.162716637070036
154	24	4.15535527318827
533	24	4.267571321020212
2607	24	4.082494097736706
3081	24	3.812362372436132
7708	23	4.0490862282636
2425	23	4.121299663344055
1738	23	3.652288013101175
1542	22	4.173670747546498
395	22	4.084580318122919
586	22	4.03797446359343
153	22	3.592594242611931
29	22	3.541467199518025
181	22	4.357383039988045
415	21	4.2386343235853605
525	21	3.9341660143314376
338	21	3.5880599361407732
1096	20	3.991946720375078
523	20	4.2239282502152955
1636	20	4.346329728431207
-- Hour 14
11	253	5.539798732324293
74	181	5.235451118872828
190	125	5.179276499276429
33	120	5.4233058474462865
106	88	4.86124665475789
28	87	5.149305015183061
23	87	4.340302241019608
63	87	4.634594544530164
424	85	4.8207943598122975
312	69	4.286707326844444
204	64	4.75970816399206
466	59	4.995072388522776
107	53	4.310437451364741
655	50	4.329956794286948
61	49	4.810763684389443
237	48	4.43267009609491
793	48	4.606935712732237
1301	43	4.262052203802261
34	41	4.678453640572905
182	39	4.535829175403354
4354	39	3.70495442813895
118	38	4.907592322974935
13	38	4.871817477907114
1096	37	4.080823760594625
437	37	4.441037875576719
154	34	4.174711600193173
26	34	4.0987039930018385
146	34	4.552553389010012
677	34	4.593701556213134
692	34	4.210733718437226
533	33	4.324554014044831
1542	33	4.194236097297865
213	32	4.252852844102887
317	32	4.330541149383333
271	32	4.521913409965384
454	31	3.6975778901749865
1751	30	4.320041611063298
53	30	4.2825763329488655
395	30	4.1694982450045055
7708	30	4.136486105496229
1554	30	3.942611313703791
3526	29	4.151605298875584
15393	29	3.681900709181859
71	29	4.749072535764912
50	28	4.648441197733174
461	28	3.5015791665165885
441	27	4.244500350450064
119	27	4.645829292042228
21927	27	3.6539729300141173
587	27	4.242193516240999
1738	26	3.6766758501450636
8510	26	4.182825926463948
739	26	4.290572362290899
1393	25	4.161257607763265
59	25	3.8084594588338208
298	25	4.23054796151688
644	25	4.616063255512759
1117	25	4.147211743615892
1185	25	4.133204746336134
551	24	4.106759236395685
3467	24	4.122712399165798
1231	23	4.080688543398106
181	23	4.426635029110053
12	23	5.0900856576086015
109	23	4.4750697881439745
810	22	4.135370965738002
16	22	3.718681755853276
425	22	4.123397638451881
607	22	4.1543315000025975
1321	22	3.721935939001316
2604	22	4.1864118501404475
2607	22	4.14911533897492
2425	21	4.145173661923941
586	21	4.071141763835647
-- Hour 15
11	295	5.572199045907578
74	187	5.270542439977818
33	127	5.450368696050841
190	123	5.202127346787017
63	107	4.682244400430867
23	100	4.3948608177292385
106	93	4.89631548753465
204	90	4.803649214208795
28	80	5.1915646537818425
424	79	4.858283100017862
61	76	4.880356485249919
312	69	4.339466762264879
34	65	4.718790593590889
182	64	4.583376016730377
793	58	4.631561038384925
118	54	4.96378859987864
237	53	4.487138485071602
13	53	4.882655694569542
466	48	5.047996480672454
213	46	4.304279065388392
607	45	4.295341764927051
271	45	4.562895366236824
655	44	4.430057514393308
533	44	4.391249258986245
154	42	4.216885319387101
107	39	4.331866235593709
146	39	4.601599440341926
437	37	4.467665658671615
26	35	4.144312163864498
1185	35	4.189731508092277
51	35	4.382963445071248
7708	34	4.19259428283845
677	34	4.632053108034557
71	34	4.808614807189712
460	34	4.432779442893267
116	33	4.64770186870722
109	33	4.49518695271312
317	33	4.376973661302667
644	33	4.639253236167256
1751	32	4.334403609780614
8510	32	4.270433524802196
2607	31	4.235509063411337
12	31	5.10158819037884
1542	30	4.282780094544395
1159	30	4.639988597719596
1301	30	4.332716551805584
454	29	3.735734788375329
274	29	4.195634089256714
21927	29	3.7768617884983553
692	28	4.254401024397225
119	27	4.691900896376543
810	26	4.199707226051606
2604	26	4.246726355616895
587	26	4.311650086860832
3372	26	3.6519537230756227
1554	26	3.9992289203077003
385	25	3.9710535199838213
1343	25	3.869866554702359
272	25	4.354674042234755
739	25	4.377454322735899
551	25	4.152333359189994
16	24	3.6652744029156086
965	24	3.9151175818083015
651	24	4.047270073024989
5250	24	3.9273522035152575
2538	24	4.461951449583322
415	23	4.3320796129109365
3467	23	4.2035732117813405
59	23	3.8107770591629015
-- Hour 16
11	253	5.599156554928519
395	175	4.061996745156941
33	142	5.475332214094922
74	138	5.293337320854106
190	122	5.231566220594203
106	106	4.926436049621402
34	78	4.785001351522732
23	75	4.440763801942788
312	74	4.401222802323596
63	74	4.720183211845341
28	67	5.222588389159435
61	67	4.930463747470494
182	65	4.606514895766627
118	62	5.0026634445204685
237	61	4.554832302848087
204	59	4.82938621091996
424	58	4.893571571619753
655	56	4.515238378480948
13	55	4.89265601880468
793	45	4.644374614920292
21927	41	3.9118057570262157
271	40	4.58729697750955
213	39	4.3414515287515245
317	39	4.427460531594408
692	38	4.310875795971316
677	38	4.674518566651695
12	38	5.123972309705695
71	38	4.865741401410118
1301	37	4.386659328192474
437	37	4.5166860140274725
466	36	5.0671958521286955
1751	36	4.35580733095304
7708	35	4.2590371834926835
109	35	4.531984893096019
607	34	4.380117736547621
107	34	4.350169064377725
8510	34	4.3313529842137735
154	32	4.24331011005035
1554	32	4.04923710174478
644	31	4.6635831295203936
119	31	4.721335196774996
454	30	3.7583413049832846
533	30	4.432092400076062
551	30	4.209856628048587
51	30	4.430934846460867
1185	30	4.248312639510726
2425	29	4.253282534157179
5250	29	3.9991844094135423
1542	29	4.356712924891052
3526	28	4.244515913821247
651	28	4.143060337244379
739	27	4.429574401760482
4168	27	3.9489786606590966
2984	27	4.248182371530456
146	27	4.633573591638994
385	27	4.010369380703672
116	26	4.682371212728851
53	25	4.349294207598776
274	25	4.211328666396105
3372	25	3.687503510014708
1393	25	4.234043426151732
671	25	4.2713591724353295
1420	24	5.147694874743447
552	24	3.6024886173488073
613	23	4.097971629103731
181	23	4.504695025739744
965	23	3.961149928348251
-- Hour 17
11	281	5.628730176490269
74	156	5.324104710958711
190	152	5.253680198429189
33	119	5.496405521662473
106	91	4.97452570879703
63	88	4.766192668034952
312	81	4.469734687618153
23	78	4.483466839717466
182	65	4.629217211892112
28	65	5.257033339268797
204	65	4.861041577752861
118	63	5.045074675334784
213	62	4.404948265776615
61	60	4.9749980579825746
237	59	4.577610175787291
655	59	4.598122686633303
424	58	4.935110312316507
34	56	4.831915892472907
21927	55	4.0884789887276005
271	52	4.632912294100792
793	49	4.659811819731408
13	46	4.900333657643435
154	45	4.27995112508755
7708	41	4.327444885107972
533	41	4.495368192294912
109	40	4.5680402189962885
466	39	5.086173761438976
4168	38	4.046450302853847
1185	36	4.314332638527983
607	34	4.459083833092807
671	33	4.311327478415621
437	33	4.544594640136276
317	32	4.462964889697415
253	32	5.129124244444923
551	31	4.245451216916524
415	30	4.419668270536216
1554	30	4.06595754344988
53	30	4.372155303359065
2984	30	4.316871616808973
12	30	5.145426199901011
1159	30	4.698168293121173
107	29	4.378155289374139
1393	29	4.271131910034585
692	29	4.386126522630919
51	29	4.457413479190683
146	28	4.663088998910956
965	28	4.040565326047406
1301	28	4.413202133805973
15393	28	3.9314831394020553
525	27	4.007977384648982
50	27	4.734555656477135
1096	26	4.213217424461969
739	26	4.502758618704993
5250	26	4.080535974591068
677	26	4.700929985665045
71	26	4.8828385905018985
1420	26	5.163600419135048
116	25	4.690206235709965
1542	25	4.3682262842471475
495	25	4.441454311443476
1231	25	4.22475080992102
119	25	4.75514772260042
385	25	4.043379525735122
613	24	4.134898121086066
4958	24	3.5437215048907307
8510	24	4.3946073169317685
2425	24	4.321144090249043
2533	23	4.164844610859508
2538	23	4.5043112603562
-- Hour 18
11	240	5.652827446427996
190	158	5.27874073423793
74	150	5.349142145289959
33	133	5.515278684037867
63	103	4.804253212289741
23	97	4.5211582667823755
106	89	4.995450791792288
204	82	4.910528375934562
182	75	4.659692143499583
